Kinase,Score,Rank,Method,Perc,Qrt,hgnc_symbol,group,KinaseFamily,subfamily
CDKL5,154,156,KEA3,0.44285714285714284,2,CDKL5,CMGC,CDKL,CDKL
CHEK1,64.66666666666667,58,KEA3,0.82,4,CHEK1,CAMK,CAMKL,CHK1
CHEK2,135,132,KEA3,0.5457142857142857,3,CHEK2,CAMK,RAD53,RAD53
CHUK,100,101,KEA3,0.6657142857142857,3,CHUK,OTHER,IKK,IKK
CLK1,95,93,KEA3,0.6971428571428572,3,CLK1,CMGC,CLK,CLK
CLK2,106,107,KEA3,0.6342857142857142,3,CLK2,CMGC,CLK,CLK
CLK3,185.5,186,KEA3,0.3485714285714286,2,CLK3,CMGC,CLK,CLK
CLK4,325,289,KEA3,0.03142857142857143,1,CLK4,CMGC,CLK,CLK
CSF1R,268,256,KEA3,0.12857142857142856,1,CSF1R,TK,PDGFR,PDGFR
CSK,17.333333333333332,8,KEA3,0.98,4,CSK,TK,CSK,CSK
CSNK1A1,141,137,KEA3,0.5285714285714286,3,CSNK1A1,CK1,CK1,CK1-A
CSNK1A1L,337,298,KEA3,0.005714285714285714,1,CSNK1A1L,CK1,CK1,CK1-A
CSNK1D,98.33333333333333,98,KEA3,0.6771428571428572,3,CSNK1D,CK1,CK1,CK1-D
CSNK1E,105.66666666666667,106,KEA3,0.6428571428571429,3,CSNK1E,CK1,CK1,CK1-D
CSNK1G1,227,224,KEA3,0.23142857142857143,1,CSNK1G1,CK1,CK1,CK1-G
CSNK1G2,105.5,105,KEA3,0.6457142857142857,3,CSNK1G2,CK1,CK1,CK1-G
CSNK1G3,156,158,KEA3,0.43714285714285717,2,CSNK1G3,CK1,CK1,CK1-G
CSNK2A1,89,88,KEA3,0.7142857142857143,3,CSNK2A1,CMGC,CK2,CK2
CSNK2A2,85.66666666666667,82,KEA3,0.74,3,CSNK2A2,CMGC,CK2,CK2
DAPK1,190,191,KEA3,0.3342857142857143,2,DAPK1,CAMK,DAPK,DAPK
DAPK3,209,209,KEA3,0.2742857142857143,2,DAPK3,CAMK,DAPK,DAPK
DCLK1,200,202,KEA3,0.29714285714285715,2,DCLK1,CAMK,DCAMKL,DCAMKL
DDR1,150.5,152,KEA3,0.45714285714285713,2,DDR1,TK,DDR,DDR
DDR2,20,11,KEA3,0.9714285714285714,4,DDR2,TK,DDR,DDR
DMPK,205,206,KEA3,0.2857142857142857,2,DMPK,AGC,DMPK,GEK
DYRK1A,170.66666666666666,171,KEA3,0.3942857142857143,2,DYRK1A,CMGC,DYRK,DYRK1
DYRK1B,145.33333333333334,143,KEA3,0.48857142857142855,2,DYRK1B,CMGC,DYRK,DYRK1
DYRK2,89.66666666666667,89,KEA3,0.7114285714285714,3,DYRK2,CMGC,DYRK,DYRK2
DYRK3,217,217,KEA3,0.25142857142857145,2,DYRK3,CMGC,DYRK,DYRK2
DYRK4,55.5,48,KEA3,0.8514285714285714,4,DYRK4,CMGC,DYRK,DYRK2
EEF2K,225,223,KEA3,0.2342857142857143,1,EEF2K,ATYPICAL,ALPHA,EEF2K
EGFR,21.333333333333332,12,KEA3,0.9685714285714285,4,EGFR,TK,EGFR,EGFR
EIF2AK1,321,286,KEA3,0.04,1,EIF2AK1,OTHER,PEK,HRI
EIF2AK2,152.66666666666666,155,KEA3,0.44571428571428573,2,EIF2AK2,OTHER,PEK,PKR
EIF2AK3,336,297,KEA3,0.008571428571428572,1,EIF2AK3,OTHER,PEK,PEK
EPHA2,207,208,KEA3,0.28,2,EPHA2,TK,EPH,EPH
EPHA3,63.5,56,KEA3,0.8257142857142857,4,EPHA3,TK,EPH,EPH
EPHA4,269,257,KEA3,0.12571428571428572,1,EPHA4,TK,EPH,EPH
EPHA8,335,296,KEA3,0.011428571428571429,1,EPHA8,TK,EPH,EPH
EPHB1,272,260,KEA3,0.11714285714285715,1,EPHB1,TK,EPH,EPH
EPHB2,230,227,KEA3,0.22285714285714286,1,EPHB2,TK,EPH,EPH
EPHB3,48,40,KEA3,0.8742857142857143,4,EPHB3,TK,EPH,EPH
ERBB2,56,49,KEA3,0.8485714285714285,4,ERBB2,TK,EGFR,EGFR
ERBB4,206,207,KEA3,0.28285714285714286,2,ERBB4,TK,EGFR,EGFR
FASTK,104,104,KEA3,0.6485714285714286,3,FASTK,ATYPICAL,FAST,FAST
FER,35.5,28,KEA3,0.9142857142857143,4,FER,TK,FER,FER
FES,108,110,KEA3,0.62,3,FES,TK,FER,FER
FGFR1,76.66666666666667,72,KEA3,0.7714285714285715,4,FGFR1,TK,FGFR,FGFR
FGFR2,86.5,84,KEA3,0.7342857142857143,3,FGFR2,TK,FGFR,FGFR
FGFR3,29,23,KEA3,0.9342857142857143,4,FGFR3,TK,FGFR,FGFR
FGFR4,71,65,KEA3,0.7942857142857143,4,FGFR4,TK,FGFR,FGFR
FGR,38,30,KEA3,0.9057142857142857,4,FGR,TK,SRC,SRCA
FLT1,174,173,KEA3,0.38857142857142857,2,FLT1,TK,VEGFR,VEGFR
FLT3,12,3,KEA3,0.9942857142857143,4,FLT3,TK,PDGFR,PDGFR
FLT4,136,133,KEA3,0.54,3,FLT4,TK,VEGFR,VEGFR
FRK,126.5,126,KEA3,0.5685714285714286,3,FRK,TK,SRC,FRK
FYN,22.333333333333332,14,KEA3,0.9628571428571429,4,FYN,TK,SRC,SRCA
GRK1,331,293,KEA3,0.02,1,GRK1,AGC,GRK,GRK
GRK2,96,95,KEA3,0.6914285714285714,3,GRK2,AGC,GRK,BARK
GRK3,232.5,229,KEA3,0.21714285714285714,1,GRK3,AGC,GRK,BARK
GRK5,168.66666666666666,170,KEA3,0.39714285714285713,2,GRK5,AGC,GRK,GRK
GRK6,157,159,KEA3,0.43142857142857144,2,GRK6,AGC,GRK,GRK
GSK3A,92,91,KEA3,0.7057142857142857,3,GSK3A,CMGC,GSK,GSK
GSK3B,73.66666666666667,67,KEA3,0.7885714285714286,4,GSK3B,CMGC,GSK,GSK
HASPIN,223,221,KEA3,0.24,1,HASPIN,OTHER,HASPIN,HASPIN
HCK,43.333333333333336,35,KEA3,0.8914285714285715,4,HCK,TK,SRC,SRCB
HIPK1,138,135,KEA3,0.5342857142857143,3,HIPK1,CMGC,DYRK,HIPK
HIPK2,174.33333333333334,174,KEA3,0.38571428571428573,2,HIPK2,CMGC,DYRK,HIPK
HIPK3,309,277,KEA3,0.06571428571428571,1,HIPK3,CMGC,DYRK,HIPK
HIPK4,164,167,KEA3,0.4085714285714286,2,HIPK4,CMGC,DYRK,HIPK
ICK,288,271,KEA3,0.08285714285714285,1,CILK1,CMGC,RCK,RCK
IGF1R,51,41,KEA3,0.8714285714285714,4,IGF1R,TK,INSR,INSR
IKBKB,118.66666666666667,121,KEA3,0.5857142857142857,3,IKBKB,OTHER,IKK,IKK
IKBKE,145.33333333333334,143,KEA3,0.48857142857142855,2,IKBKE,OTHER,IKK,IKK
ILK,131,127,KEA3,0.5657142857142857,3,ILK,TKL,MLK,ILK
INSR,38,30,KEA3,0.9057142857142857,4,INSR,TK,INSR,INSR
IRAK1,113.5,115,KEA3,0.6057142857142858,3,IRAK1,TKL,IRAK,IRAK
IRAK3,262,254,KEA3,0.13428571428571429,1,IRAK3,TKL,IRAK,IRAK
IRAK4,286,269,KEA3,0.08857142857142856,1,IRAK4,TKL,IRAK,IRAK
ITK,84,78,KEA3,0.7542857142857143,4,ITK,TK,TEC,TEC
JAK1,86,83,KEA3,0.7371428571428571,3,JAK1,TK,JAKA,JAKA
JAK2,24.333333333333332,17,KEA3,0.9542857142857143,4,JAK2,TK,JAKA,JAKA
JAK3,17.666666666666668,9,KEA3,0.9771428571428571,4,JAK3,TK,JAKA,JAKA
KDR,181,180,KEA3,0.3657142857142857,2,KDR,TK,VEGFR,VEGFR
KIT,44,37,KEA3,0.8857142857142857,4,KIT,TK,PDGFR,PDGFR
KSR1,142,140,KEA3,0.5142857142857142,3,KSR1,TKL,RAF,KSR
KSR2,198,200,KEA3,0.3028571428571429,2,KSR2,TKL,RAF,KSR
LATS1,184.66666666666666,184,KEA3,0.35428571428571426,2,LATS1,AGC,NDR,NDR
LATS2,117,118,KEA3,0.5971428571428572,3,LATS2,AGC,NDR,NDR
LCK,13.333333333333332,5,KEA3,0.9885714285714285,4,LCK,TK,SRC,SRCB
LIMK1,289,272,KEA3,0.08,1,LIMK1,TKL,LISK,LIMK
LIMK2,37,29,KEA3,0.9114285714285715,4,LIMK2,TKL,LISK,LIMK
LRRK2,158.5,162,KEA3,0.4228571428571429,2,LRRK2,TKL,LRRK,LRRK
LYN,25,18,KEA3,0.9514285714285714,4,LYN,TK,SRC,SRCB
MAK,151,153,KEA3,0.4542857142857143,2,MAK,CMGC,RCK,RCK
MAP2K1,57,50,KEA3,0.8457142857142858,4,MAP2K1,STE,STE7,MEK1
MAP2K2,104,104,KEA3,0.6485714285714286,3,MAP2K2,STE,STE7,MEK1
MAP2K3,193,194,KEA3,0.32571428571428573,2,MAP2K3,STE,STE7,MEK3
MAP2K4,87.66666666666667,87,KEA3,0.7171428571428572,3,MAP2K4,STE,STE7,MEK4
MAP2K6,81,77,KEA3,0.7571428571428571,4,MAP2K6,STE,STE7,MEK3
MAP2K7,148,149,KEA3,0.4685714285714286,2,MAP2K7,STE,STE7,MEK7
MAP3K1,271,259,KEA3,0.12,1,MAP3K1,STE,STE11,MEKK1
MAP3K10,243,236,KEA3,0.19428571428571428,1,MAP3K10,TKL,MLK,MLK
MAP3K11,198,200,KEA3,0.3028571428571429,2,MAP3K11,TKL,MLK,MLK
MAP3K13,232,228,KEA3,0.22,1,MAP3K13,TKL,MLK,LZK
MAP3K14,187.33333333333334,188,KEA3,0.34285714285714286,2,MAP3K14,STE,STE-UNIQUE,STE-UNIQUE
MAP3K20,304,274,KEA3,0.07428571428571429,1,MAP3K20,TKL,MLK,ZAK
MAP3K3,262,254,KEA3,0.13428571428571429,1,MAP3K3,STE,STE11,MEKK2
MAP3K4,278,264,KEA3,0.10285714285714286,1,MAP3K4,STE,STE11,MEKK4
MAP3K5,97.66666666666667,97,KEA3,0.6857142857142857,3,MAP3K5,STE,STE11,ASK
MAP3K6,233,230,KEA3,0.21428571428571427,1,MAP3K6,STE,STE11,ASK
MAP3K7,122,123,KEA3,0.58,3,MAP3K7,TKL,MLK,TAK1
MAP3K8,188.5,190,KEA3,0.33714285714285713,2,MAP3K8,STE,STE-UNIQUE,STE-UNIQUE
MAP4K1,166,169,KEA3,0.40285714285714286,2,MAP4K1,STE,STE20,KHS
MAP4K2,145,142,KEA3,0.5,3,MAP4K2,STE,STE20,KHS
MAP4K3,257,250,KEA3,0.15142857142857144,1,MAP4K3,STE,STE20,KHS
MAP4K4,251,244,KEA3,0.17142857142857143,1,MAP4K4,STE,STE20,MSN
MAP4K5,145.5,144,KEA3,0.4857142857142857,2,MAP4K5,STE,STE20,KHS
MAPK1,57.333333333333336,51,KEA3,0.8428571428571429,4,MAPK1,CMGC,MAPK,ERK1
MAPK10,104,104,KEA3,0.6485714285714286,3,MAPK10,CMGC,MAPK,JNK
MAPK11,85,80,KEA3,0.7457142857142857,3,MAPK11,CMGC,MAPK,P38
MAPK12,119,122,KEA3,0.5828571428571429,3,MAPK12,CMGC,MAPK,P38
MAPK13,175.33333333333334,175,KEA3,0.38285714285714284,2,MAPK13,CMGC,MAPK,P38
MAPK14,34,26,KEA3,0.9257142857142857,4,MAPK14,CMGC,MAPK,P38
MAPK15,35.5,28,KEA3,0.9142857142857143,4,MAPK15,CMGC,MAPK,ERK7
MAPK3,42.66666666666667,34,KEA3,0.8942857142857142,4,MAPK3,CMGC,MAPK,ERK1
MAPK6,253,246,KEA3,0.16285714285714287,1,MAPK6,CMGC,MAPK,ERK3
MAPK7,144.33333333333334,141,KEA3,0.5114285714285715,3,MAPK7,CMGC,MAPK,ERK5
MAPK8,61,55,KEA3,0.8285714285714286,4,MAPK8,CMGC,MAPK,JNK
MAPK9,90.33333333333333,90,KEA3,0.7085714285714285,3,MAPK9,CMGC,MAPK,JNK
MAPKAPK2,141.66666666666666,139,KEA3,0.5228571428571429,3,MAPKAPK2,CAMK,MAPKAPK,MAPKAPK
MAPKAPK3,312,278,KEA3,0.06285714285714286,1,MAPKAPK3,CAMK,MAPKAPK,MAPKAPK
MAPKAPK5,98.33333333333333,98,KEA3,0.6771428571428572,3,MAPKAPK5,CAMK,MAPKAPK,MAPKAPK
MARK2,181.33333333333334,181,KEA3,0.3628571428571429,2,MARK2,CAMK,CAMKL,MARK
MARK3,202.33333333333334,205,KEA3,0.2885714285714286,2,MARK3,CAMK,CAMKL,MARK
MARK4,334,295,KEA3,0.014285714285714285,1,MARK4,CAMK,CAMKL,MARK
MAST1,246.5,239,KEA3,0.18571428571428572,1,MAST1,AGC,MAST,MAST
MAST2,320,285,KEA3,0.04285714285714286,1,MAST2,AGC,MAST,MAST
MATK,60,54,KEA3,0.8314285714285714,4,MATK,TK,CSK,CSK
MELK,279,265,KEA3,0.1,1,MELK,CAMK,CAMKL,MELK
MERTK,155,157,KEA3,0.44,2,MERTK,TK,AXL,AXL
MET,13.666666666666666,6,KEA3,0.9857142857142858,4,MET,TK,MET,MET
MKNK1,195,197,KEA3,0.3142857142857143,2,MKNK1,CAMK,MAPKAPK,MNK
MKNK2,249.5,242,KEA3,0.17714285714285713,1,MKNK2,CAMK,MAPKAPK,MNK
MOK,149.5,151,KEA3,0.46,2,MOK,CMGC,RCK,RCK
MOS,314,280,KEA3,0.05714285714285714,1,MOS,OTHER,MOS,MOS
MST1R,111,113,KEA3,0.6114285714285714,3,MST1R,TK,MET,MET
MTOR,145,142,KEA3,0.5,3,MTOR,ATYPICAL,PIKK,FRAP
MYLK2,182.5,182,KEA3,0.36,2,MYLK2,CAMK,MLCK,MLCK
MYO3A,253,246,KEA3,0.16285714285714287,1,MYO3A,STE,STE20,NINAC
NEK10,307,276,KEA3,0.06857142857142857,1,NEK10,OTHER,NEK,NEK10
NEK11,319,284,KEA3,0.045714285714285714,1,NEK11,OTHER,NEK,NEK11
NEK2,113.33333333333333,114,KEA3,0.6085714285714285,3,NEK2,OTHER,NEK,NEK2
NEK3,162,165,KEA3,0.4142857142857143,2,NEK3,OTHER,NEK,NEK1
NEK4,224,222,KEA3,0.23714285714285716,1,NEK4,OTHER,NEK,NEK4
NEK6,77.66666666666667,75,KEA3,0.7628571428571429,4,NEK6,OTHER,NEK,NEK6
NEK8,221,219,KEA3,0.24571428571428572,1,NEK8,OTHER,NEK,NEK8
NEK9,69,63,KEA3,0.8,4,NEK9,OTHER,NEK,NEK8
NIM1K,241,233,KEA3,0.2057142857142857,1,NIM1K,CAMK,CAMKL,NIM1
NLK,181,180,KEA3,0.3657142857142857,2,NLK,CMGC,MAPK,NMO
NPR2,110,112,KEA3,0.6142857142857143,3,NPR2,RGC,RGC,RGC
NRBP2,45,39,KEA3,0.88,4,NRBP2,OTHER,NRBP,NRBP
NTRK1,10,2,KEA3,0.9971428571428571,4,NTRK1,TK,TRK,TRK
NTRK2,275,262,KEA3,0.11142857142857143,1,NTRK2,TK,TRK,TRK
NTRK3,177,176,KEA3,0.38,2,NTRK3,TK,TRK,TRK
NUAK1,163,166,KEA3,0.4114285714285714,2,NUAK1,CAMK,CAMKL,NUAK
NUAK2,283,267,KEA3,0.09428571428571429,1,NUAK2,CAMK,CAMKL,NUAK
OXSR1,276,263,KEA3,0.10571428571428572,1,OXSR1,STE,STE20,FRAY
PAK1,64.33333333333333,57,KEA3,0.8228571428571428,4,PAK1,STE,STE20,PAKA
PAK2,135,132,KEA3,0.5457142857142857,3,PAK2,STE,STE20,PAKA
PAK3,145,142,KEA3,0.5,3,PAK3,STE,STE20,PAKA
PAK4,41,32,KEA3,0.9,4,PAK4,STE,STE20,PAKB
PAK5,270,258,KEA3,0.12285714285714286,1,PAK5,STE,STE20,PAKB
PAK6,75.5,70,KEA3,0.78,4,PAK6,STE,STE20,PAKB
PASK,244,237,KEA3,0.19142857142857142,1,PASK,CAMK,CAMKL,PASK
PBK,213.66666666666666,213,KEA3,0.26285714285714284,2,PBK,OTHER,TOPK,TOPK
PDGFRA,28,21,KEA3,0.9428571428571428,4,PDGFRA,TK,PDGFR,PDGFR
PDGFRB,22,13,KEA3,0.9657142857142857,4,PDGFRB,TK,PDGFR,PDGFR
PDIK1L,313,279,KEA3,0.06,1,PDIK1L,OTHER,NKF4,NKF4
PDK1,84.5,79,KEA3,0.7514285714285714,4,PDK1,ATYPICAL,PDHK,PDHK
PDPK1,35.5,28,KEA3,0.9142857142857143,4,PDPK1,AGC,PDK1,PDK1
PIK3CA,2,1,KEA3,1,4,PIK3CA,NA,NA,NA
PIK3CB,247,240,KEA3,0.18285714285714286,1,PIK3CB,NA,NA,NA
PIK3CG,252,245,KEA3,0.16857142857142857,1,PIK3CG,NA,NA,NA
PIK3R4,146,146,KEA3,0.48,2,PIK3R4,OTHER,VPS15,VPS15
PIM1,118.66666666666667,121,KEA3,0.5857142857142857,3,PIM1,CAMK,PIM,PIM
PIM2,87.5,86,KEA3,0.72,3,PIM2,CAMK,PIM,PIM
PINK1,152,154,KEA3,0.44857142857142857,2,PINK1,OTHER,NKF2,NKF2
PKMYT1,246,238,KEA3,0.18857142857142858,1,PKMYT1,OTHER,WEE,WEE
PKN1,77.33333333333333,74,KEA3,0.7657142857142857,4,PKN1,AGC,PKN,PKN
PLK1,106,107,KEA3,0.6342857142857142,3,PLK1,OTHER,PLK,PLK1
PLK2,164.5,168,KEA3,0.4057142857142857,2,PLK2,OTHER,PLK,PLK2
PLK3,145.66666666666666,145,KEA3,0.4828571428571429,2,PLK3,OTHER,PLK,PLK2
PLK4,136,133,KEA3,0.54,3,PLK4,OTHER,PLK,SAK
PNCK,55,47,KEA3,0.8542857142857143,4,PNCK,CAMK,CAMK1,CAMK1
PRKAA1,75,69,KEA3,0.7828571428571428,4,PRKAA1,CAMK,CAMKL,AMPK
PRKAA2,148,149,KEA3,0.4685714285714286,2,PRKAA2,CAMK,CAMKL,AMPK
PRKACA,53.66666666666667,45,KEA3,0.86,4,PRKACA,AGC,PKA,PKA
PRKACB,261,253,KEA3,0.14,1,PRKACB,AGC,PKA,PKA
PRKCA,44.33333333333333,38,KEA3,0.8828571428571429,4,PRKCA,AGC,PKC,ALPHA
PRKCB,29.333333333333336,24,KEA3,0.9314285714285714,4,PRKCB,AGC,PKC,ALPHA
PRKCD,41.666666666666664,33,KEA3,0.8971428571428571,4,PRKCD,AGC,PKC,DELTA
PRKCE,57.666666666666664,52,KEA3,0.8371428571428572,4,PRKCE,AGC,PKC,ETA
PRKCG,54.333333333333336,46,KEA3,0.8571428571428571,4,PRKCG,AGC,PKC,ALPHA
PRKCH,25.666666666666668,19,KEA3,0.9485714285714286,4,PRKCH,AGC,PKC,ETA
PRKCI,138.66666666666666,136,KEA3,0.5314285714285715,3,PRKCI,AGC,PKC,IOTA
PRKCQ,79.66666666666667,76,KEA3,0.76,4,PRKCQ,AGC,PKC,DELTA
PRKCZ,98.33333333333333,98,KEA3,0.6771428571428572,3,PRKCZ,AGC,PKC,IOTA
PRKD1,77,73,KEA3,0.7685714285714286,4,PRKD1,CAMK,PKD,PKD
PRKD2,187,187,KEA3,0.3457142857142857,2,PRKD2,CAMK,PKD,PKD
PRKD3,218,218,KEA3,0.24857142857142858,1,PRKD3,CAMK,PKD,PKD
PRKDC,98.66666666666667,100,KEA3,0.6685714285714286,3,PRKDC,ATYPICAL,PIKK,DNAPK
PRKG1,134,130,KEA3,0.5542857142857143,3,PRKG1,AGC,PKG,PKG
PRKG2,179,178,KEA3,0.3742857142857143,2,PRKG2,AGC,PKG,PKG
PRKX,250,243,KEA3,0.1742857142857143,1,PRKX,AGC,PKA,PKA
PRKY,70,64,KEA3,0.7971428571428572,4,PRKY,AGC,PKA,PKA
PRPF4B,201,203,KEA3,0.29428571428571426,2,PRPF4B,CMGC,DYRK,PRP4
PTK2,69,63,KEA3,0.8,4,PTK2,TK,FAK,FAK
PTK2B,27.666666666666668,20,KEA3,0.9457142857142857,4,PTK2B,TK,FAK,FAK
PTK6,66.33333333333333,59,KEA3,0.8171428571428572,4,PTK6,TK,SRC,SRM
PXK,149,150,KEA3,0.4657142857142857,2,PXK,OTHER,SLOB,SLOB
RAF1,113.66666666666667,116,KEA3,0.6028571428571429,3,RAF1,TKL,RAF,RAF
RET,14,7,KEA3,0.9828571428571429,4,RET,TK,RET,RET
RIOK1,287,270,KEA3,0.08571428571428572,1,RIOK1,ATYPICAL,RIO,RIO1
RIPK1,292,273,KEA3,0.07714285714285714,1,RIPK1,TKL,RIPK,RIPK
RIPK2,134,130,KEA3,0.5542857142857143,3,RIPK2,TKL,RIPK,RIPK
RIPK3,48,40,KEA3,0.8742857142857143,4,RIPK3,TKL,RIPK,RIPK
ROCK1,98.66666666666667,100,KEA3,0.6685714285714286,3,ROCK1,AGC,DMPK,ROCK
ROCK2,199.33333333333334,201,KEA3,0.3,2,ROCK2,AGC,DMPK,ROCK
RPS6KA1,76.66666666666667,72,KEA3,0.7714285714285715,4,RPS6KA1,AGC,RSK,RSK
RPS6KA2,107.5,109,KEA3,0.6257142857142857,3,RPS6KA2,AGC,RSK,RSK
RPS6KA3,95.33333333333333,94,KEA3,0.6942857142857143,3,RPS6KA3,AGC,RSK,RSK
RPS6KA4,178.5,177,KEA3,0.37714285714285717,2,RPS6KA4,AGC,RSK,MSK
RPS6KA5,102.66666666666667,103,KEA3,0.66,3,RPS6KA5,AGC,RSK,MSK
RPS6KB1,96.33333333333333,96,KEA3,0.6885714285714286,3,RPS6KB1,AGC,RSK,P70
RPS6KB2,159.33333333333334,163,KEA3,0.42,2,RPS6KB2,AGC,RSK,P70
RPS6KL1,276,263,KEA3,0.10571428571428572,1,RPS6KL1,AGC,RSKL,RSKL
SCYL1,328,291,KEA3,0.025714285714285714,1,SCYL1,OTHER,SCY1,SCY1
SCYL2,85.5,81,KEA3,0.7428571428571429,3,SCYL2,OTHER,SCY1,SCY1
SCYL3,160,164,KEA3,0.41714285714285715,2,SCYL3,OTHER,SCY1,SCY1
SGK1,145.33333333333334,143,KEA3,0.48857142857142855,2,SGK1,AGC,SGK,SGK
SGK2,214,214,KEA3,0.26,2,SGK2,AGC,SGK,SGK
SGK3,236,232,KEA3,0.20857142857142857,1,SGK3,AGC,SGK,SGK
SIK1,87.5,86,KEA3,0.72,3,SIK1,CAMK,CAMKL,QIK
